8ead5497fecde9890e020f591d98fefe|اجْتَمَعَتْ لُمَّةٌ مِنَ الصَّدِيقاتِ، كانَتْ بَيْنَهُنَّ الصَّدِيقَةُ شَهْرَزادُ، وَهِيَ بِنْت الْوزير: آزادَ
4e7b8248968cd1f06a7ffbad6d2d49ed|تَتَبادَلُ بَعْضَ الْقِصَصِ الْمُسَلِّياتِ، وَتَتَناقَشُ فِي شُئُونٍ مُخْتَلِفاتٍ
ec587a4c59558b7e93245361a608d8fa|تَعَوَّدْتُ مِنْ أَبِي فِي تِلْكَ الْجَلَساتِ، أَنْ أَسْتَمْتِعَ بِأَحادِيثِهِ الْمُؤْنِساتِ
016c43687ead8a110639be2f002f9ecf|عاشَ فِي قَدِيمِ الزَّمانِ، وسالِفِ الْعَصْرِ وَالْأَوانِ
c4addf40f26c43c625701da4bdf4f1a0|لَهُ مَزْرَعَةٌ عامِرَةٌ بِحُقُولِ الْخُضَرِ، وَأَشْجارِ الْفاكِهَةِ، وَحَدائِقِ الزُّهُورِ
56e305186bb0b4234a0a7f3d42e3f4f2|كانَ مُهْتَمًّا بِمَزْرَعَتِهِ، يَتَعَهَّدُها بِنَفْسِهِ، لِتَكُونَ عَلَى الدَّوامِ نامِيَةً
14330c70ef057300eaeb49a0eb61726b|عَرَفَ أَنَّ هَذِهِ الْهَمَساتِ الْمَسْمُوعَةَ، لَيْسَتْ أَصْواتَ الْخُفَراءِ أَوِ الْحُرَّاسِ.
34961a3167efa20dabb37f773f3fe50a|مَدَّ خُطاهُ إِلَى شُبَّاكِ الزَّرِيبةِ، وَأَنْصَتَ، لِيَتَبَيَّنَ حَقِيقَةَ الْأَمْرِ
88d054bfc687372eef0b68f4992036b8|اَلثَّوْرُ مُلْقًى عَلَى ظَهْرِ الْأَرْضِ، يَقُولُ لِلْحِمارِ وَهُوَ يَتَمَرَّغُ: أَنْتَ سَعِيدٌ فِي حَياتِكَ
0be65288f6af7ff256f569ecb272aab4|يُقَدِّمُونَ لَكَ الشَّعِيرَ النَّظِيفَ، وَالْفُولَ الْمُنَقَّى، وَالتِّبْنَ الْمُغَرْبَلَ
bac40d41ccbfa3f8cd5c8c5207ad201f|يَحْرِصُونَ عَلَى حُسْنِ هِنْدَامِكَ؛ بَرْذَعَةٌ مُزَخْرَفَةٌ عَلَى ظَهْرِكَ
d028b5f4f1560486935671cb6a31ffa9|لَيْسَ لَكَ فِي هَذِهِ الْمَزْرَعَةِ أَيَّةُ مُهِمَّةٍ، وَلا عَلَيْكَ أَيُّ عَمَلٍ
396bababb0cc3cc2657d6f6acbdb1f3e|تَتَنَزَّهُ مَعَهُ فِي طُرُقاتِ الْحُقُولِ، ثُمَّ تَعُودُ مِنَ النُّزْهَةِ بِلا تَعَبٍ
ddf9641172b0f8e9d6b5330e6307ed57|إِذَا لاحَ الْفَجْرُ بِنُورِهِ ظَهَرَ أَمامَ عَيْنِي حارِسُ الْمَزْرَعَةِ
4f4d082161d08a5b735d4ad246ea49f0|وَأَقْبَلَ عَلَيَّ يَتَحَسَّسُ جَنْبِي بِقُوَّةٍ، ثُمَّ يَذْهَبُ بِي لِأَجُرَّ الْمِحْراثَ
c2c206447553188ba532c1fd91bfb36e|أَوْ يَجْعَلُنِي أُدِيرُ عَجَلَةَ السَّاقِيَةِ، أَوْ يَسُوقُنِي لِكَيْ أَلُفَّ بِالطَّاحُونِ
97b9798f9b20124fcec576a938c25a28|أَغْلَبُ ساعاتِ النَّهارِ بِطُولِهِ، أَقْضِيها فِي لَفٍّ وَدَوَرانٍ، دُونَ انْقِطاعٍ
36c946c474d673effd548cf70b70d559|إِنِّي أَرْجِعُ إِلَى الزَّرِيبَةِ، آخِرَ النَّهارِ، وَأَنا مَهْدُودٌ مَكْدُودٌ
f91c1c6428ddfd1d8ee9c819c98671a7|عِنْدِي لَكَ رَأْيٌ فِي مُعالَجَةِ مُشْكِلَتِكَ الْعَوِيصَةِ
34b403a01639006d422780bb06d1e223|عَلَيْكَ أَنْ تَتَصَنَّعَ الْمَرَضَ، وَتَتَظاهَرَ لِلْحارِسِ بِالضَّعْفِ
b9b7637845ea9bc3fca90b69b76214aa|إِذا لَمْ يَجِدْكَ كَما يُرِيدُ تَرَكَكَ وَشَأْنَكَ، وَمَضَى يَبْحَثُ عَنْ بَدِيلٍ
8fe8ce50cfa0bd35ba3dd923f429eef7|وَجَدَهُ فِي أَحْسَنِ حالٍ؛ صَحِيحَ الْجِسْمِ، مُرْتاحَ الْبالِ.
578537dbcf7b2afef609afbf691fd966|أَنا قَصَدْتُ مَصْلَحَتَكَ، وَأَرَدْتُ أَنْ أَنْفَعَكَ، وَلَكِنْ حَدَثَ الْعَكْسُ!
d9a8de52bf57b109844a65bf05150ef9|كَيْفَ تَقُولُ لِي ذَلِكَ، وَأَنْتَ أَرَحْتَنِي مِنَ الْعَمَلِ الْمُضْنِي؟
686afc3d82f0722953e7d546fb414b92|سَمِعْتُ صاحِبَ الْمَزْرَعَةِ يَتَكَلَّمُ مَعَ الْحارِسِ فِي شَأْنِكَ.
e970cee5942f2f4844b2065feefb1323|إِنَّهُ صاحِبُ الْأَمْرِ وَالنَّهْيِ، كَلامُهُ مَسْمُوعٌ دائِمًا لا يُرَدُّ
c44011a38c8c60984c17aebc6b95baf3|لَوْ حَضَرَ الْحارِسُ عِنْدِي الْآنَ، لَقُمْتُ مَعَهُ فَوْرًا لِلْعَمَلِ، فِي اللَّيْلِ!
aefda4aa165b4b425d28e187beb76ad5|هَذا سِرٌّ مِنَ الْأَسْرَارِ، لَا أُطْلِعُكِ عَلَيْهِ يا أَنْوارُ!
cef77549273b29f88942191af1e26063|لِماذا يَتْرُكُنِي زَوْجِي فِي حَيْرَةٍ وَاشْتِغالِ بالٍ؟
cd2a4fcb27cf651cb48ab339d6756ff3|وَوَعَدَهُ بِمُكافَأَةٍ عَظِيمَةٍ إِذا نَجَحَ فِي مَكِيدَتِهِ
7cb2f0f4cdd8f464f4cf473ae7d4b1d0|فِي مَزْرَعَةِ الدَّواجِنِ الْواسِعِةِ يَمْرَحُ دِيكٌ واحِدٌ وَخَمْسُونَ دَجاجَةً
f34fc70d3c9d7c1512bf646f2783f523|أَنْوارُ هِي الْمُخْتَصَّةُ بِالْعِنايَةِ بِمَزْرَعَةِ الدَّواجِنِ، وَالْإِشْرافِ عَلَيْها
4166284d2337974994039fdfcba2a006|فِي الْبَيْتِ مُعْتَكِفَةٌ، لَزِمَتْ حُجْرَتَها، فَلَمْ تَخْرُجْ
3338e84a67047addc47ecea1baa20954|لَمْ يَشَأْ أَنْ يُرْسِلَ أَحَدًا غَيْرَهُ إِلَى مَزْرَعَةِ الدَّواجِنِ، لِكَيْ يَرْعاهَا
4ba6218d4d6563f9246d85ec9457111a|لَاحَظَ أَنَّ الدِّيكَ يَنْقُرُ تِلْكَ الدَّجاجاتِ مَرَّاتٍ بِلا سَبَبٍ.
6fe79fb500f5aa6a5926e4970f88fbe3|لِماذا لا تَكُونُ لَطِيفًا فِي مُعامَلَتِكَ، مِثْلَ صاحِبِ الْمَزْرَعَةِ وَزَوْجَتِهِ؟
644dbdbb7481fa2b85b166a802eeca97|صاحِبُ الْمَزْرَعَةِ لا يُعْجِبُنِي فِي تَصَرُّفاتِهِ الْمُتَهاوِنَةِ
bb4d60ffef0225334661f4795964d053|أَراهُ فِي سُلُوكِهِ لا يُحِبُّ السَّيْطَرَةَ عَلَى أَحَدٍ، وَلا يُرِيدُ فَرْضَ إِرادَتِهِ بِالْقُوَّةِ!
78ce0a6c003ea89e7bb0b15655e8626d|اَلْقُوَّةُ لَها مَوْضِعُها، لا تُسْتَعْمَلُ فِي الظُّلْمِ والْعُدْوانِ
85111a92e577b99bd2c825209338063d|جَعَلَتْ تُقَرْقِرُ وَهِيَ مُتَأَلِّمَةٌ، رَجَعَتْ إِلَى الدَّجاجِ شاكِيَةً
7fe2f3282e3b8f5d195c59d933f31f71|عالِجْ أُمُورَكَ دائِمًا مَعَ مَنْ تُصاحِبُ بِغَيْرِ الْقَسْوَةِ
2b8b8c5298a128dfd45cac0d13b5f0dc|الْأَفْضَلُ أَنْ تَكُونَ فِي حَياتِكَ لَطِيفًا مَحْبُوبًا، لا أَنْ تَكُونَ جَبَّارًا مَرْهُوبًا
ff76e5176ab263baa1335fc53bd8467e|حَقًّا، أُرِيدُ أَنْ أَطَّلِعَ مِنْكَ عَلَى ذَلِكَ السِّرِّ، وَلَكِنْ لِماذا أَنْتَ عابِسٌ؟
a61f4dfb15e584f78c140a44214c8690|اَلسِّرُّ عَرَفْتُهُ مِنْ ساحِرٍ قادِرٍ! فإِنْ بُحْتُ بِهِ، لَمْ آمَنْ أَنْ يَنالَنِي مَكْرُوهٌ
50489ea0854d9293c95b87b89a860727|لا تَبُحْ بِسِرِّكَ، اكْتُمْهُ عَنِّي! حَياتُكَ أَغْلَى مِنْ كُلِّ شَيْءٍ عِنْدِي!
0f5f65e3322d87245a5292cad1116375|الَّذِي يَسْتَعْمِلُ فِطْنَتَهُ، وَيُدَقِّقُ مُلاحَظَتَهُ، يَفْهَمُ الْكَثِيرَ مِمَّا يَخْفَى عَلَيْهِ
00c4218c7bb24219309057f852d343fc|مَنْ يُراقِبُ الْحَيَواناتِ وَالطُّيُورَ فِي أَصْواتِها، وَحَرَكاتِها، وَتَصَرُّفاتِها؛ يَفْهَمُ لُغاتِها
9b3d3d9a64a1d5f8f02724d1a963a563|لِيَكُونَ مَرْجِعًا لِقَارِئِهَا فِي بَحْثِهِ عَنْ الْمَوَاضِيعِ الَّتِي تَعْتَرِضُهُ أَثْنَاءَ قِرَاءَتِهِ فِيهَا
4ae98c5a92794a7f88d9f55d8f833997|وَقَدْ كَتَبَ كَثِيرُونَ فِي السِّيرَةِ، وَاخْتَلَفَتْ كِتَابَاتُهُمْ بَيْنَ الْإِطْنَابِ وَالْإِيجَازِ
4016d1572bd48b74647fee502af9044a|عِلْم الْجُغْرَافِيَا مِنْ أَجَلِّ الْعُلُومِ الِاجْتِمَاعِيَّةِ وَالْأَدَبِيَّةِ، لَا يَسْتَغْنِي عَنْهُ بَاحِثٌ أَوْ قَارِئٌ
3107bec96aa36847ac2f9d16e8ec816a|فَقَارِئُ الْجُغْرَافِيَا قَدْ يَسْتَغْنِي مَثَلًا أَثْنَاءَ قِرَاءَتِهِ عَنْ التَّأْرِيخِ وَالشِّعْرِ وَنَحْوِهِمَا
be16503f7c1a7ae9845bc64b33f287e4|وَلَكِنَّ أَحَدًا مِمَّنْ يَبْحَثُ فِي التَّأْرِيخِ وَالْأَدَبِ لَا يَسْتَطِيعُ أَنْ يَتَخَلَّصَ مِنْ الْجُغْرَافِيَا أَثْنَاءَ بَحْثِهِ
f727a61fb905c09e1a901f60e26de137|يَعْتَرِضُهُ اسْمُ عَمَوَاسَ أَوْ الْيَمَامَةِ أَوْ الْجَرْبَاءِ
1a7da3d5ddbf4e9c739f741ec847103c|فَيَجِدُ أَنَّهُ، بِحَاجَةِ إلَى مَعْرِفَةِ مَوْقِعِ هَذَا الْعَلَمِ وَتَحْدِيدِهِ
365fa49bfe9faac72b02874ba2273013|مَيْلٌ إلَى مَعْرِفَةِ الْمَوَاضِعِ وَالتَّفَاؤُلِ بِأَسْمَائِهَا
408e5afb39c4b927cc26e588b9560ae2|فَهَا هُوَ فِي غَزْوَةِ خَيْبَرَ يَرْفُضُ الْمُرُورَ فِي طُرُقٍ سُمِّيَتْ لَهُ
6e9fccc16ee199c0c61b0384cc911911|فَالسَّائِرُ فِي الْأَرْضِ وَقَارِئُ الْأَحْدَاثِ وَالْكَاتِبُ وَالْمُؤَرِّخُ وَغَيْرُهُمْ لَا غِنَى لَهُمْ عَنْ كُتُبٍ تُوَضِّحُ هَذِهِ الْمَوَاضِعَ
8e7e6aea5912f0f0882d3f0853c63db2|فَإِذَا سَلَّمْنَا أَنَّ عِلْمَ الْجُغْرَافِيَا عَامَّةً، وَالْمَعَالِمِ خَاصَّةً
4f83a4c871393397d6369f893baad334|وَجَدْنَا أَنَّ أَقْرَبَهُ مُتَنَاوَلًا وَأَيْسَرَهُ لِلْبَحْثِ هُوَ فَنُّ الْمَعَاجِمِ
f8e7d327af394ff694e38d1016b90f0b|فَالْبَاحِثُ يَسْتَطِيعُ فِي أَيْسَرِ وَقْتٍ الْحُصُولَ عَلَى بُغْيَتِهِ
19ca84c77d894efbdedfe3b2bfbcf807|كَمَا أَنَّ الْمُعْجَمَ يُعْطِيك مَعْلُومَاتٍ مُحَدَّدَةً عَنْ أَعْلَامٍ خَاصَّةٍ
2073ffe042082d6ead175810e8d50e3f|لِذَا فَقَدْ جَعَلْتُ هَذَا الْكِتَابَ مُعْجَمًا، وَجَعَلْت مَعْلُومَاتِهِ مُوجَزَةً
3a94f6e9e375496ce84f82937177a5a3|وَلَكِنَّ إيجَازَهَا مُوفٍ بِالْغَرَضِ الْمُؤَلَّفِ الْكِتَابُ مِنْ أَجْلِهِ
65173bf72d140af642407e0fe9a95ae6|هُوَ الْيَوْمَ مَوْضِعٌ مِنْ جَبَلِ عَدَنٍ كَمَا ذَكَرَهُ عُمَارَةَ
d09449017fc96a909f8bae7d1dd55c48|أَبْيَنُ مِنْطَقَةٌ زِرَاعِيَّةٌ إلَى الشَّمَالِ الشَّرْقِيِّ مِنْ عَدَنٍ، يُزْرَعُ فِيهَا الْقُطْنُ الطَّوِيلُ التِّيلَةِ
bba3db5bab9539dd609f1b4feb4be642|وَيُقَالُ الْيَوْمَ: جَبَلَا حَائِلٍ، لِأَنَّهُمَا يُشْرِفَانِ عَلَى مَدِينَةِ حَائِلٍ
aba862cb83e45c8f86347f4f59c5e6f3|جَبَلَا شِمْرٍ، وَشِمْرُ، قَبِيلَةٌ مِنْ بَقَايَا طَيِّئٍ، تَضْرِبُ دَائِرَةً حَوْلَ حَائِلٍ وَتَسْكُنُ الْجَبَلَيْنِ
0ad53d12b24eaea9bfa4100c779505dd|جَبَلٍ مِنْ جِبَالِ شِمْرٍ لَا زَالَ مَعْرُوفًا فِي الطَّرَفِ الشَّمَالِيِّ مِنْ سَلْسَلَةِ جَبَلِ أَجَأٍ
f23e7740ecd4df10e169f694072a9e6a|شَهِدَ يَوْمَ أَجَنَادَيْنَ مِائَةُ أَلْفٍ مِنْ الرُّومِ، سِرْبُ هِرَقْلَ أَكْثَرُهُمْ
50304aa42b694ad774e53a90e76da7e6|وَنَحْنُ تَرَكْنَا أَرْطَبُونَ مُطَرَّدًا إلَى الْمَسْجِدِ الْأَقْصَى، وَفِيهِ حُسُورُ
56c0c1f4e80b622ff0c765d8882f2bad|الرَّمْلَةُ وَبَيْتُ جِبْرِينَ مَدِينَتَانِ مَعْرُوفَتَانِ فِي فِلَسْطِينَ غَرْبَ بَيْتِ الْمَقْدِسِ قُرْبَ السَّاحِلِ
08549f41cee1e0141bc9aae3f6dc612f|شِعْبَانِ بِمَكَّةَ يُسَمَّى أَحَدُهُمَا أَجْيَادُ الْكَبِيرُ وَالْآخَرُ أَجْيَادُ الصَّغِيرُ
eedd7bd3ad265d5ea35fd483fad65063|فَخَرَجَ السَّمَيْدَعُ مَلِكُ قَطُورَاءَ بِالْخَيْلِ الْجِيَادِ فَسُمِّيَ مَوْضِعُ خُرُوجِهِ أَجْيَادًا
1ef54671e1c73457c83310e4acafb761|أَذَاخِرُ جَبَلٌ تُضَافُ إلَيْهِ الثَّنِيَّةُ، فَيُقَالُ ثَنِيَّةُ أَذَاخِر
e969eb5fc65dbd41cb37d8be3032774f|وَهَذِهِ الثَّنِيَّةُ تَهْبِطُ عَلَى الْأَبْطَحِ مِنْ الشَّمَالِ عِنْدَ الْخَرْمَانِيَّةِ
a5d4ff1c5cdfedac733e612cc2048255|وَتُفْضِي مِنْ الْجِهَةِ الْمُقَابِلَةِ إلَى مَا كَانَ يُعْرَفُ بِمَكَّةَ السِّدْرَ
b0e4051d1e603326701eef350c45c8d3|وَقَدْ وُضِعَتْ الْيَوْمَ فِي أَسْفَلِهَا مِنْ جِهَةِ الصُّفَيْرَاءِ الْمَجْزَرَةُ
5f934ca445e5882fdeab9ab7a042c2b4|وَاخْتُلِفَ فِي تَحْدِيدِ مَوْقِعِهَا فَقَائِلٌ إنَّهَا مِنْ الْبَلْقَاءِ، وَقَائِلٌ إنَّهَا مِنْ حَوْرَانَ
2a72b1fe5b4c95e3268e91cc20153518|سَارَ بِأَهْلِ الْيَمَنِ يُرِيدُ أَنْ يَطَأَ بِهِمْ أَرْضَ الْعَرَبِ وَأَرْضَ الْأَعَاجِمِ
2fdd6fc0141ec82c54498b57bcf150b4|فَالْبَحْرَيْنِ لَيْسَتْ مِنْ الْعِرَاقِ، غَيْرَ أَنَّ أَهْلَ الْحِجَازِ كَانُوا يُسَمُّونَ السَّاحِلَ عِرَاقًا
021f5fa2b4e7f519f3c0c9b4c24efc82|وَاسْمُ الْبَحْرَيْنِ كَانَ يُطْلَقُ عَلَى سَاحِلِ نَجْدٍ بَيْنَ قَطَرٍ وَالْكُوَيْتِ
54ce86d02646057ccbe396074acde6c3|هِيَ مَا بَيْنَ الْبَحْرِ الْأَحْمَرِ وَالْخَلِيجِ وَالْمُحِيطِ الْهِنْدِيِّ وَبَادِيَةِ الشَّامِ
7bc582c71b05c044df9f3300dc7ad671|تَمْتَدُّ شِمَالًا، يَحُدُّهَا مِنْ الشَّرْقِ الْفُرَاتُ، وَمِنْ الْغَرْبِ نَهَرُ الْأُرْدُنِّ
3c863f2816c24babf99350612579dd97|فَتَشْمَلُ بِذَلِكَ بِلَادَ الشَّامِ الشَّرْقِيَّةَ، مِثْل: الْبَلْقَاءِ وَحَوْرَانَ وَمَا شِمَالُ شَرْقِيِّ دِمَشْقَ
da7885e7071f30e21008187e105a7c3c|تَشْمَلُ مُعْظَمَ حَرَّةِ الْحِجَازِ مِنْ جَنُوبِيِّ الْمَدِينَةِ إلَى شِمَالِيِّ مَكَّةَ
2c41075a8d52204856bb92fffeb2d070|حَتَّى تَصِلَ إلَى الدُّفَيْنَةِ وَحَرَّةِ كَشْبٍ وَمَشَارِفِهَا الشَّرْقِيَّةِ وَإِلَى قُرْبِ الرَّبَذَةِ
d83bcc7c4c78da40e02448a5a5f73f36|تَخَثْعَمُوا أَيْ تَلَطَّخُوا بِالدَّمِ لِحِلْفِ عَقَدُوهُ بَيْنَهُمْ
ec16fa4d486010524834a0090399c64a|أُرَيْنَقُ كَتَصْغِيرِ أَرْنَقٍ، لَعَلَّهُ مِنْ الرَّنَقِ، وَهُوَ الطِّينُ الَّذِي يُخَلِّفُهُ السَّيْلُ
ed6766abfade2176a9fde2d80ffcbd88|وَقَدْ يَكُونُ كَانَ بَيْنَ دِيَارِ خُزَاعَةَ وَهُذَيْلٍ، حَيْثُ يَرْتَادُهُ كُلٌّ مِنْهُمْ
563502ae60701bba936364782e7a4036|وَكَانَتْ أَرْضُ الشَّامِ عِنْدَهُمْ مَا تُجَاوِزُ تَيْمَاءَ شَمَالًا أَيْ عَلَى بُعْدِ نَيِّفٍ وَسِتِّمِائَةِ كَيْلٍ شَمَالَ الْمَدِينَةِ
5326ca73324b0ee8fb6ff14e565eeb6b|وَهُوَ بِاتِّفَاقِ الْجُغْرَافِيِّينَ مِنْ أَرْضِ الْحِجَازِ لَا مِنْ أَرْضِ الشَّامِ
f224791d35d72f71a493869296e1f02c|هَاجَرُ، مِنْ أُمِّ الْعَرَبِ، قَرْيَةٌ أَمَامَ الْفَرَمَا مِنْ مِصْرَ
ca214c4c7d721e5b5b05a9fad35a6057|وَادٍ زِرَاعِيٌّ عَلَى مِائَةِ كَيْلٍ مِنْ مَكَّةَ شَمَالًا عَلَى الْجَادَّةِ الْعُظْمَى
fe81bb401e392aacb2c6c9cb0b3dc068|أَقَام َ بِالْمَدِينَةِ بَقِيَّةَ ذِي الْحِجَّةِ أَوْ قَرِيبًا مِنْهَا، ثُمَّ غَزَا نَجْدًا
9397d02df637b5780b0bd9ad4e52a540|حَدَّدَهُ الْأَقْدَمُونَ قُرْبَ النَّخِيلِ، وَالنَّخِيلُ: بَلْدَةٌ وَوَادٍ شَمَالَ الْحِنَاكِيَّةِ غَيْرُ بِعِيدِ
7b9ac72cf4c75002ea7d6ec1fa8a3c72|إذَا سِرْت مِنْ الْمَدِينَةِ عَلَى طَرِيقِ نَجْدٍ فَقَطَعْت مَسَافَةَ نَحْوٍ مِنْ تِسْعِينَ كَيْلًا فَرَقَ دَرْبُ النَّخِيلِ
1200e31261453d2cb9bd27023f4a1aa4|وَهِيَ أَنْصَابٌ مَبْنِيَّةٌ مِنْ الْحِجَارَةِ، الْمُجَصَّصَةِ، عَلَى جَوَانِبِ الطُّرُقِ الْخَارِجَةِ مِنْ مَكَّةَ
858217a6f73f2fb75dbfbb8b1a98e6e0|فَمَا وَرَاءَهَا حِلٌّ، وَمَا دُونَهَا حَرَامٌ. وَهِيَ حُدُودٌ مَوْرُوثَةٌ مِنْ عَهْدِ قُرَيْشٍ
8f3c26c2426238e405d51b7319a5c99e|أَنْصِنَا كُورَةٌ مِنْ مِصْرَ فِي الصَّعِيدِ شَرْقِيِّ النِّيلِ، خَرَّجَتْ عُلَمَاءَ نُسِبُوا إلَيْهَا
7c54587cb3fe23207421f58186ac7d64|فَأَوْطَاسٌ سَهْلٌ يَقَعُ عَلَى طَرِيقِ حَاجِّ الْعِرَاقِ إذَا أَقْبَلَ مِنْ نَجْدٍ قَبْلَ أَنْ يَصْعَدَ الْحَرَّةَ
24de801d78b7b504b948597c5a45b8a7|فَالْحَاجُّ، حَاجُّ الْبَصْرَةِ إذَا تَسَهَّلَ مِنْ كَشْبٍ مَرَّ بِطَرَفِ وَجْرَةَ الشَّمَالِيِّ
347f09369dd8de9c751732d0832ce7c4|ثُمَّ فِي غَمْرَةَ، وَبِهَا بِرْكَةٌ تُنْسَبُ إلَى زُبَيْدَةَ، ثُمَّ يَجْزَعُ وَادِي الْعَقِيقَ
